TPIN,LOCATION,TAX TYPE,Transaction ID,Period From,Period To,Payment Method,Payment Amount,Payment Date
200550,Kitwe,Turnover Tax,475520101452,01/11/2015,30/11/2015,CASH,100,17/02/2017
200550,Kitwe,Turnover Tax,475520101452,01/12/2015,31/12/2015,CASH,100,17/02/2017
200550,Kitwe,Turnover Tax,475520101452,01/01/2016,31/01/2016,CASH,15,17/02/2017
200550,Kitwe,Turnover Tax,475520101452,01/02/2016,29/02/2016,CASH,12,17/02/2017
200550,Kitwe,Turnover Tax,475520101452,01/03/2016,31/03/2016,CASH,14,17/02/2017
200550,Kitwe,Turnover Tax,475520101452,01/04/2016,30/04/2016,CASH,10,17/02/2017
200550,Kitwe,Turnover Tax,475520101452,01/05/2016,31/05/2016,CASH,80,17/02/2017
200550,Kitwe,Turnover Tax,475520101452,01/06/2016,30/06/2016,CASH,15,17/02/2017
200550,Kitwe,Turnover Tax,475520101452,01/07/2016,31/07/2016,CASH,60,17/02/2017
200550,Kitwe,Turnover Tax,475520101452,01/08/2016,31/08/2016,CASH,12,17/02/2017
200327,Lusaka,Turnover Tax,475520101784,01/01/2017,31/01/2017,CASH,60,17/02/2017
200583,chipata,Turnover Tax,475520106159,01/01/2017,31/01/2017,CASH,1327.8,17/02/2017
200583,chipata,Turnover Tax,475520106159,01/12/2016,31/12/2016,CASH,2557.2,17/02/2017
200098,Mongu Province,Turnover Tax,475520106755,01/05/2015,31/05/2015,COMPANY LOCAL CHEQUE,420,17/02/2017
200098,Mongu Province,Turnover Tax,475520106755,01/01/2016,31/01/2016,COMPANY LOCAL CHEQUE,155.73,17/02/2017
200098,Mongu Province,Turnover Tax,475520106755,01/06/2016,30/06/2016,COMPANY LOCAL CHEQUE,1260,17/02/2017
200098,Mongu Province,Turnover Tax,475520106755,01/07/2016,31/07/2016,COMPANY LOCAL CHEQUE,275.09,17/02/2017
200098,Mongu Province,Turnover Tax,475520106755,01/09/2016,30/09/2016,COMPANY LOCAL CHEQUE,275.09,17/02/2017
200407,lusaka,Employment Tax (Pay as You Earn),475520007851,01/01/2017,31/01/2017,CASH,633.5,14/02/2017
200407,lusaka,Employment Tax (Pay as You Earn),475520007851,01/01/2017,31/01/2017,CASH,67.5,14/02/2017
200801,Lusaka,Withholding Tax,475520008995,01/02/2017,28/02/2017,CASH,120,14/02/2017
200497,Lusaka,Value Added Tax,475520009327,01/01/2017,31/01/2017,CASH,1489.7,14/02/2017
200593,kabwe,Turnover Tax,475520009648,01/01/2017,31/01/2017,CASH,732,14/02/2017
200335,Lusaka,Employment Tax (Pay as You Earn),475520009808,01/01/2017,31/01/2017,COMPANY LOCAL CHEQUE,6554.13,14/02/2017
200155,Kasama,Withholding Tax,475520010957,01/01/2017,31/01/2017,CASH,109,14/02/2017
200399,Ndola,Employment Tax (Pay as You Earn),475520011139,01/01/2017,31/01/2017,CASH,27.65,14/02/2017
200362,Lusaka,Withholding Tax,475520013246,01/01/2017,31/01/2017,CASH,672.5,14/02/2017
200422,Ndola,Withholding Tax,475520015193,01/01/2017,31/01/2017,CASH,1300,14/02/2017
200789,Lusaka,Turnover Tax,475520016192,01/01/2017,31/01/2017,CASH,60,14/02/2017
200112,Lusaka,Turnover Tax,475520018046,01/01/2017,31/01/2017,COMPANY LOCAL CHEQUE,5640,14/02/2017
200085,Lusaka,Turnover Tax,475520019822,01/01/2017,31/01/2017,CASH,300,14/02/2017
200251,kabwe,Turnover Tax,475519737045,01/06/2014,30/06/2014,CASH,1500,07/02/2017
200161,Lusaka,Turnover Tax,475519911536,01/01/2017,31/01/2017,COMPANY LOCAL CHEQUE,4240,10/02/2017
200181,Mongu Province,Turnover Tax,475520051661,01/01/2017,31/01/2017,CASH,27,15/02/2017
200031,Lusaka,Turnover Tax,475520052759,01/01/2017,31/01/2017,CASH,165,15/02/2017
200719,Mongu Province,Turnover Tax,475520053505,01/01/2017,31/01/2017,CASH,241,15/02/2017
200442,Lusaka,Employment Tax (Pay as You Earn),475519953477,01/01/2017,31/01/2017,CASH,200,13/02/2017
200772,Kitwe,Turnover Tax,475519953887,01/10/2016,31/10/2016,CASH,420,13/02/2017
200472,Mongu Province,Turnover Tax,475519970124,01/01/2017,31/01/2017,CASH,282,13/02/2017
200083,Lusaka,Turnover Tax,475519970420,01/01/2017,31/01/2017,CASH,540,13/02/2017
200408,Kitwe,Turnover Tax,475519975623,01/01/2017,31/01/2017,CASH,30,13/02/2017
200731,Kitwe,Turnover Tax,475519975794,01/01/2017,31/01/2017,CASH,30,13/02/2017
200688,mongu,Turnover Tax,475519975815,01/01/2017,31/01/2017,CASH,200,13/02/2017
200682,Kitwe,Turnover Tax,475519978440,01/01/2017,31/01/2017,CASH,100,13/02/2017
200244,Livingstone,Turnover Tax,475519979429,01/03/2014,31/03/2014,CASH,14.13,13/02/2017
200244,Livingstone,Turnover Tax,475519979429,01/05/2014,31/05/2014,CASH,9.34,13/02/2017
200244,Livingstone,Turnover Tax,475519979429,01/06/2014,30/06/2014,CASH,7.09,13/02/2017
200244,Livingstone,Turnover Tax,475519979429,01/07/2014,31/07/2014,CASH,4.7,13/02/2017
200244,Livingstone,Turnover Tax,475519979429,01/08/2014,31/08/2014,CASH,13.76,13/02/2017
200244,Livingstone,Turnover Tax,475519979429,01/10/2014,31/10/2014,CASH,22.45,13/02/2017
200244,Livingstone,Turnover Tax,475519979429,01/11/2014,30/11/2014,CASH,29.65,13/02/2017
200244,Livingstone,Turnover Tax,475519979429,01/01/2015,31/01/2015,CASH,211.55,13/02/2017
200244,Livingstone,Turnover Tax,475519979429,01/02/2015,28/02/2015,CASH,15.13,13/02/2017
200244,Livingstone,Turnover Tax,475519979429,01/03/2015,31/03/2015,CASH,8.05,13/02/2017
200244,Livingstone,Turnover Tax,475519979429,01/04/2015,30/04/2015,CASH,17.85,13/02/2017
200244,Livingstone,Turnover Tax,475519979429,01/05/2015,31/05/2015,CASH,9.67,13/02/2017
200244,Livingstone,Turnover Tax,475519979429,01/06/2015,30/06/2015,CASH,29.03,13/02/2017
200244,Livingstone,Turnover Tax,475519979429,01/07/2015,31/07/2015,CASH,15.28,13/02/2017
200244,Livingstone,Turnover Tax,475519979429,01/09/2015,30/09/2015,CASH,25.8,13/02/2017
200244,Livingstone,Turnover Tax,475519979429,01/11/2015,30/11/2015,CASH,200,13/02/2017
200244,Livingstone,Turnover Tax,475519979429,01/04/2016,30/04/2016,CASH,300,13/02/2017
200244,Livingstone,Turnover Tax,475519979429,01/05/2016,31/05/2016,CASH,300,13/02/2017
200244,Livingstone,Turnover Tax,475519979429,01/06/2016,30/06/2016,CASH,300,13/02/2017
200244,Livingstone,Turnover Tax,475519979429,01/07/2016,31/07/2016,CASH,300,13/02/2017
200244,Livingstone,Turnover Tax,475519979429,01/08/2016,31/08/2016,CASH,145.5,13/02/2017
200244,Livingstone,Turnover Tax,475519979429,01/12/2014,31/12/2014,CASH,21.02,13/02/2017
200153,Ndola,Withholding Tax,475520083956,01/01/2017,31/01/2017,CASH,200,16/02/2017
200426,chipata,Value Added Tax,475520084013,01/01/2017,31/01/2017,COMPANY LOCAL CHEQUE,5591.86,16/02/2017
200530,Lusaka,Turnover Tax,475520084298,01/01/2017,31/01/2017,CASH,1,16/02/2017
200572,Chingola,Presumptive Tax,475520084634,01/04/2016,30/06/2016,CASH,900,16/02/2017
200572,Chingola,Presumptive Tax,475520084634,01/07/2016,30/09/2016,CASH,900,16/02/2017
200373,Livingstone,Employment Tax (Pay as You Earn),475520084738,01/01/2017,31/01/2017,COMPANY LOCAL CHEQUE,2100,16/02/2017
200514,Lusaka,Withholding Tax,475519789316,01/01/2017,31/01/2017,CASH,667,08/02/2017
200684,Lusaka,Turnover Tax,475519791548,01/01/2017,31/01/2017,CASH,857,08/02/2017
200502,Lusaka,Withholding Tax,475519791879,01/01/2017,31/01/2017,CASH,277,08/02/2017
200502,Lusaka,Turnover Tax,475519791879,01/01/2017,31/01/2017,CASH,501.7,08/02/2017
200503,Livingstone,Turnover Tax,475519792133,01/07/2017,31/07/2017,CASH,20,08/02/2017
200157,Ndola,Turnover Tax,475520041647,01/02/2016,29/02/2016,CASH,300,15/02/2017
200157,Ndola,Turnover Tax,475520041647,01/10/2015,31/10/2015,CASH,300,15/02/2017
200414,kabwe,Value Added Tax,475520042642,01/01/2017,31/01/2017,COMPANY LOCAL CHEQUE,1359.68,15/02/2017
200054,kabwe,Turnover Tax,475520043377,01/01/2017,31/01/2017,CASH,27,15/02/2017
200331,Ndola,Value Added Tax,475520044086,01/01/2017,31/01/2017,CASH,1100,15/02/2017
200384,Ndola,Turnover Tax,475520044350,01/01/2017,31/01/2017,CASH,267,15/02/2017
200423,Kitwe,Turnover Tax,475520045153,01/01/2017,31/01/2017,CASH,590,15/02/2017
200423,Kitwe,Withholding Tax,475520045153,01/01/2017,31/01/2017,CASH,700,15/02/2017
200363,Lusaka,Withholding Tax,475520045210,01/01/2017,31/01/2017,CASH,300,15/02/2017
200404,Chingola,Withholding Tax,475520051946,01/12/2016,31/12/2016,CASH,100,15/02/2017
200404,Chingola,Withholding Tax,475520051946,01/01/2017,31/01/2017,CASH,100,15/02/2017
200404,Chingola,Withholding Tax,475520051946,01/02/2017,28/02/2017,CASH,100,15/02/2017
200412,Lusaka,Income Tax,475520059853,01/01/2016,31/12/2016,COMPANY LOCAL CHEQUE,4000,16/02/2017
200034,chipata,Turnover Tax,475520062421,01/01/2017,31/01/2017,COMPANY COUNTRY CHEQUE,665,16/02/2017
200179,Lusaka,Withholding Tax,475519912608,01/12/2016,31/12/2016,CASH,1020,10/02/2017
200450,Mongu Province,Turnover Tax,475519912691,01/12/2016,31/12/2016,COMPANY LOCAL CHEQUE,124.5,10/02/2017
200450,Mongu Province,Turnover Tax,475519912691,01/01/2017,31/01/2017,COMPANY LOCAL CHEQUE,21.6,10/02/2017
200213,kabwe,Turnover Tax,475519913012,01/01/2015,31/01/2015,CASH,60,10/02/2017
200213,kabwe,Turnover Tax,475519913012,01/12/2016,31/12/2016,CASH,600,10/02/2017
200433,Lusaka,Withholding Tax,475519913540,01/01/2017,31/01/2017,CASH,1071,10/02/2017
200666,kabwe,Turnover Tax,475519970709,01/01/2017,31/01/2017,CASH,20,13/02/2017
200466,Kitwe,Employment Tax (Pay as You Earn),475520023079,01/01/2017,31/01/2017,COMPANY LOCAL CHEQUE,2016.03,14/02/2017
200366,Livingstone,Value Added Tax,475520084919,01/01/2017,31/01/2017,CASH,350,16/02/2017
200334,kabwe,Value Added Tax,475520085219,01/01/2017,31/01/2017,COMPANY LOCAL CHEQUE,3422.91,16/02/2017
200131,Kasama,Turnover Tax,475520085468,01/12/2016,31/12/2016,CASH,0.02,15/02/2017
200370,Lusaka,Value Added Tax,475520085561,01/11/2013,30/11/2013,CASH,0.27,16/02/2017
200091,Lusaka,Presumptive Tax,475520085996,01/01/2017,31/03/2017,CASH,300,16/02/2017
200603,Kitwe,Value Added Tax,475520086364,01/01/2017,31/01/2017,CASH,1190.5,16/02/2017
200788,chipata,Withholding Tax,475520091563,01/01/2017,31/01/2017,CASH,370,17/02/2017
200124,Lusaka,Presumptive Tax,475520091827,01/01/2017,31/03/2017,CASH,293.7,17/02/2017
200399,Lusaka,Withholding Tax,475520091909,01/12/2016,31/12/2016,COMPANY LOCAL CHEQUE,5477.06,17/02/2017
200347,Lusaka,Withholding Tax,475519918340,01/01/2017,31/01/2017,CASH,510,10/02/2017
200617,choma,Turnover Tax,475519918397,01/01/2017,31/01/2017,CASH,347.55,10/02/2017
200649,chipata,Withholding Tax,475519953741,01/01/2017,31/01/2017,CASH,50,13/02/2017
200482,Lusaka,Turnover Tax,475519954647,01/01/2017,31/01/2017,CASH,385,13/02/2017
200005,Lusaka,Turnover Tax,475519961922,01/01/2017,31/01/2017,CASH,220,13/02/2017
200548,Lusaka,Employment Tax (Pay as You Earn),475519962036,01/01/2017,31/01/2017,COMPANY LOCAL CHEQUE,1342.78,13/02/2017
200128,Livingstone,Turnover Tax,475519962135,01/01/2017,31/01/2017,CASH,2.55,13/02/2017
200657,Lusaka,Employment Tax (Pay as You Earn),475519962264,01/01/2017,31/01/2017,CASH,420,13/02/2017
200657,Lusaka,Withholding Tax,475519962435,01/01/2017,31/01/2017,CASH,70,13/02/2017
200373,Kitwe,Turnover Tax,475519972646,01/01/2017,31/01/2017,CASH,225.15,13/02/2017
200716,Ndola,Turnover Tax,475519977110,01/01/2017,31/01/2017,CASH,10,13/02/2017
200348,Kitwe,Value Added Tax,475520023980,01/08/2016,31/08/2016,COMPANY LOCAL CHEQUE,531.46,14/02/2017
200348,Kitwe,Employment Tax (Pay as You Earn),475520023980,01/10/2015,31/10/2015,COMPANY LOCAL CHEQUE,958.73,14/02/2017
200050,Lusaka,Turnover Tax,475520024208,01/01/2017,31/01/2017,CASH,257.85,14/02/2017
200429,mongu,Turnover Tax,475520025036,01/01/2017,31/01/2017,COMPANY LOCAL CHEQUE,2191.4,14/02/2017
200371,Kitwe,Turnover Tax,475520026067,01/01/2017,31/01/2017,CASH,320,14/02/2017
200567,Muchinga,Turnover Tax,475520026191,01/01/2017,31/01/2017,CASH,237,14/02/2017
200804,mongu,Turnover Tax,475520026248,01/01/2017,31/01/2017,CASH,37.5,14/02/2017
200762,Ndola,Turnover Tax,475520026673,01/10/2016,31/10/2016,CASH,24,14/02/2017
200781,kabwe,Turnover Tax,475519606577,01/02/2017,28/02/2017,CASH,511,30/01/2017
200213,kabwe,Turnover Tax,475519913012,01/11/2013,30/11/2013,CASH,125,10/02/2017
200213,kabwe,Turnover Tax,475519913012,01/01/2014,31/01/2014,CASH,100,10/02/2017
200432,kabwe,Withholding Tax,475519803530,01/01/2017,31/01/2017,CASH,100,09/02/2017
200678,Lusaka,Turnover Tax,475519899720,01/01/2017,31/01/2017,CASH,232.35,10/02/2017
200521,Ndola,Withholding Tax,475519899756,01/02/2017,28/02/2017,CASH,222,10/02/2017
200486,Chingola,Turnover Tax,475519901439,01/01/2017,31/01/2017,CASH,304.4,10/02/2017
200514,Lusaka,Withholding Tax,475519901942,01/01/2017,31/01/2017,CASH,200,10/02/2017
200514,Lusaka,Withholding Tax,475519901942,01/02/2017,28/02/2017,CASH,200,10/02/2017
200514,Lusaka,Withholding Tax,475519901942,01/03/2017,31/03/2017,CASH,200,10/02/2017
200599,Lusaka,Turnover Tax,475519902314,01/01/2017,31/01/2017,CASH,30,10/02/2017
200123,mongu,Turnover Tax,475519902563,01/01/2017,31/01/2017,CASH,36,10/02/2017
200055,Lusaka,Turnover Tax,475520022561,01/12/2016,31/12/2016,CASH,108,14/02/2017
200383,Ndola,Value Added Tax,475520091930,01/01/2017,31/01/2017,COMPANY LOCAL CHEQUE,288.64,17/02/2017
200385,kabwe,Value Added Tax,475520093204,01/01/2017,31/01/2017,CASH,1473,17/02/2017
200375,Ndola,Turnover Tax,475519843928,01/01/2017,31/01/2017,CASH,200,09/02/2017
200586,Livingstone,Turnover Tax,475519845062,01/01/2017,31/01/2017,CASH,1100,09/02/2017
200099,Mongu Province,Turnover Tax,475519913100,01/01/2017,31/01/2017,CASH,3,10/02/2017
200446,Lusaka,Withholding Tax,475519913147,01/12/2016,31/12/2016,CASH,1122,10/02/2017
200031,Livingstone,Turnover Tax,475519961933,01/01/2017,31/01/2017,CASH,284.5,13/02/2017
200040,Lusaka,Turnover Tax,475519972610,01/01/2017,31/01/2017,COMPANY LOCAL CHEQUE,240,13/02/2017
200326,Lusaka,Domestic Excise,475519974660,01/01/2017,31/12/2017,CASH,1500,13/02/2017
200397,Kitwe,Withholding Tax,475519974692,01/01/2017,31/01/2017,CASH,2500,13/02/2017
200487,Mongu Province,Turnover Tax,475519974821,01/01/2017,31/01/2017,CASH,1796.69,13/02/2017
200378,kabwe,Turnover Tax,475519975230,01/12/2016,31/12/2016,COMPANY LOCAL CHEQUE,1500,13/02/2017
200382,Muchinga,Turnover Tax,475519981485,01/01/2017,31/01/2017,CASH,36,13/02/2017
200629,kabwe,Value Added Tax,475520077380,01/01/2017,31/01/2017,COMPANY LOCAL CHEQUE,767.55,16/02/2017
200630,Lusaka,Turnover Tax,475520082983,01/09/2015,30/09/2015,COMPANY LOCAL CHEQUE,3000,16/02/2017
200630,Lusaka,Turnover Tax,475520082983,01/05/2016,31/05/2016,COMPANY LOCAL CHEQUE,600,16/02/2017
200630,Lusaka,Turnover Tax,475520082983,01/07/2016,31/07/2016,COMPANY LOCAL CHEQUE,900,16/02/2017
200630,Lusaka,Turnover Tax,475520082983,01/11/2016,30/11/2016,COMPANY LOCAL CHEQUE,600,16/02/2017
200433,Kitwe,Turnover Tax,475520083806,01/01/2017,31/01/2017,CASH,30,16/02/2017
200530,Lusaka,Turnover Tax,475520084142,01/01/2017,31/01/2017,CASH,150.1,16/02/2017
200357,Lusaka,Value Added Tax,475520084355,01/01/2017,31/01/2017,CASH,395,16/02/2017
200394,Lusaka,Value Added Tax,475520084769,01/01/2017,31/01/2017,CASH,210,16/02/2017
200343,Kitwe,Value Added Tax,475520084790,01/01/2017,31/01/2017,CASH,16421.95,16/02/2017
200662,Ndola,Turnover Tax,475520062602,01/06/2016,30/06/2016,CASH,600,16/02/2017
200662,Ndola,Employment Tax (Pay as You Earn),475520062602,01/12/2016,31/12/2016,CASH,3266.85,16/02/2017
200396,Lusaka,Employment Tax (Pay as You Earn),475520092194,01/01/2017,31/01/2017,CASH,1043,17/02/2017
200718,Lusaka,Turnover Tax,475520077302,01/12/2016,31/12/2016,CASH,1173.9,16/02/2017
200810,Muchinga,Presumptive Tax,475520093364,01/01/2017,31/03/2017,CASH,600,17/02/2017
200266,Kitwe,Presumptive Tax,475520093432,01/01/2015,31/03/2015,CASH,500,17/02/2017
200421,Lusaka,Employment Tax (Pay as You Earn),475523354615,01/10/2013,31/10/2013,CASH,1983,28/07/2017
200788,Lusaka,Turnover Tax,475519965324,01/01/2017,31/01/2017,CASH,1200,13/02/2017
200246,Ndola,Turnover Tax,475519965563,01/01/2017,31/01/2017,CASH,50,13/02/2017
200422,Lusaka,Turnover Tax,475519965620,01/01/2017,31/01/2017,CASH,400,13/02/2017
200315,Kitwe,Employment Tax (Pay as You Earn),475519965677,01/01/2017,31/01/2017,CASH,700,13/02/2017
200068,Kitwe,Turnover Tax,475519965770,01/01/2017,31/01/2017,CASH,311,13/02/2017
200319,Ndola,Turnover Tax,475519965863,01/01/2017,31/01/2017,CASH,2018,13/02/2017
200429,Ndola,Withholding Tax,475519972553,01/01/2017,31/01/2017,CASH,180,13/02/2017
200253,Ndola,Withholding Tax,475519973055,01/12/2016,31/12/2016,CASH,172,13/02/2017
200293,Kasama,Turnover Tax,475519974878,01/01/2017,31/01/2017,CASH,33,13/02/2017
200059,Chingola,Turnover Tax,475519975613,01/01/2017,31/01/2017,CASH,407,13/02/2017
200190,mongu,Turnover Tax,475520025746,01/01/2017,31/01/2017,CASH,249,14/02/2017
200427,Lusaka,Withholding Tax,475520025792,01/01/2017,31/01/2017,CASH,4960,14/02/2017
200025,Kasama,Value Added Tax,475520069520,01/01/2017,31/01/2017,CASH,6028,16/02/2017
200198,kabwe,Turnover Tax,475520070540,01/01/2017,31/01/2017,CASH,776.5,16/02/2017
200197,Lusaka,Withholding Tax,475520071457,01/01/2017,31/01/2017,CASH,2350,16/02/2017
200805,Lusaka,Presumptive Tax,475520073005,01/01/2017,31/03/2017,CASH,145.2,16/02/2017
200466,Lusaka,Employment Tax (Pay as You Earn),475520075801,01/02/2017,28/02/2017,COMPANY LOCAL CHEQUE,5274.62,16/02/2017
200010,Ndola,Turnover Tax,475520077152,01/01/2017,31/01/2017,COMPANY LOCAL CHEQUE,908,16/02/2017
200633,Lusaka,Value Added Tax,475520077256,01/01/2017,31/01/2017,COMPANY LOCAL CHEQUE,8061.11,16/02/2017
200421,Kitwe,Value Added Tax,475520082972,01/01/2017,31/01/2017,COMPANY LOCAL CHEQUE,1950,16/02/2017
200372,Lusaka,Value Added Tax,475520084624,01/01/2017,31/01/2017,COMPANY LOCAL CHEQUE,6661.86,16/02/2017
200356,Livingstone,Turnover Tax,475519963088,01/01/2017,31/01/2017,CASH,677.9,13/02/2017
200397,Kitwe,Employment Tax (Pay as You Earn),475519974914,01/01/2017,31/01/2017,CASH,320.02,13/02/2017
200349,Muchinga,Employment Tax (Pay as You Earn),475519980170,01/01/2017,31/01/2017,COMPANY LOCAL CHEQUE,216.09,13/02/2017
200358,Lusaka,Turnover Tax,475520031291,01/01/2017,31/01/2017,CASH,249,15/02/2017
200426,Lusaka,Turnover Tax,475519733990,01/01/2017,31/01/2017,CASH,526,07/02/2017
200426,Lusaka,Employment Tax (Pay as You Earn),475519733990,01/01/2017,31/01/2017,CASH,425,07/02/2017
200126,Kitwe,Turnover Tax,475519833458,01/01/2017,31/01/2017,CASH,680,09/02/2017
200348,Livingstone,Turnover Tax,475519963481,01/01/2017,31/01/2017,COMPANY LOCAL CHEQUE,4242.05,13/02/2017
200400,Kitwe,Turnover Tax,475519972253,01/01/2017,31/01/2017,CASH,1.5,13/02/2017
200409,Ndola,Turnover Tax,475519972496,01/01/2017,31/01/2017,CASH,500,13/02/2017
200343,Ndola,Turnover Tax,475519972977,01/01/2017,31/01/2017,CASH,36,13/02/2017
200343,Kitwe,Value Added Tax,475519973366,01/01/2017,31/01/2017,CASH,44,13/02/2017
200431,Lusaka,Employment Tax (Pay as You Earn),475519976037,01/01/2017,31/01/2017,CASH,8.15,13/02/2017
200760,Mongu Province,Turnover Tax,475520051511,01/01/2017,31/01/2017,CASH,24,15/02/2017
200044,chipata,Turnover Tax,475520052257,01/01/2017,31/01/2017,CASH,36,15/02/2017
200446,Mongu Province,Turnover Tax,475520052428,01/05/2014,31/05/2014,CASH,13.45,15/02/2017
200446,Mongu Province,Turnover Tax,475520052428,01/06/2014,30/06/2014,CASH,15.87,15/02/2017
200446,Mongu Province,Turnover Tax,475520052428,01/08/2014,31/08/2014,CASH,7.7,15/02/2017
200446,Mongu Province,Turnover Tax,475520052428,01/09/2014,30/09/2014,CASH,3.38,15/02/2017
200446,Mongu Province,Turnover Tax,475520052428,01/07/2016,31/07/2016,CASH,900,15/02/2017
200446,Mongu Province,Turnover Tax,475520052428,01/11/2016,30/11/2016,CASH,470,15/02/2017
200125,mansa Province,Turnover Tax,475520052899,01/01/2017,31/01/2017,CASH,24,15/02/2017
200761,Ndola,Turnover Tax,475520052873,01/01/2017,31/01/2017,CASH,20,15/02/2017
200446,Mongu Province,Turnover Tax,475520052428,01/11/2014,30/11/2014,CASH,600,15/02/2017
200066,Lusaka,Withholding Tax,475520022494,01/01/2017,31/01/2017,CASH,250,14/02/2017
200473,Lusaka,Turnover Tax,475520022551,01/01/2017,31/01/2017,CASH,15,14/02/2017
200639,Lusaka,Turnover Tax,475520025414,01/01/2017,31/01/2017,CASH,1914,14/02/2017
200592,mongu,Turnover Tax,475520025720,01/01/2017,31/01/2017,CASH,300,14/02/2017
200042,choma,Turnover Tax,475520025756,01/01/2017,31/01/2017,COMPANY LOCAL CHEQUE,1327.73,14/02/2017
200042,choma,Turnover Tax,475520025756,01/10/2016,31/10/2016,COMPANY LOCAL CHEQUE,477.18,14/02/2017
200271,mongu,Turnover Tax,475520025870,01/01/2017,31/01/2017,CASH,360,14/02/2017
200356,Ndola,Turnover Tax,475520026010,01/01/2017,31/01/2017,CASH,150,14/02/2017
200731,choma,Turnover Tax,475520079441,01/01/2017,31/01/2017,CASH,560.05,16/02/2017
200574,Kasama,Presumptive Tax,475520079452,01/01/2017,31/03/2017,CASH,900,16/02/2017
200574,Kasama,Presumptive Tax,475520079798,01/04/2017,30/06/2017,CASH,900,16/02/2017
200050,choma,Turnover Tax,475520080425,01/01/2017,31/01/2017,CASH,265.05,16/02/2017
200467,Lusaka,Employment Tax (Pay as You Earn),475520081817,01/01/2017,31/01/2017,COMPANY LOCAL CHEQUE,3111.17,16/02/2017
200713,Kitwe,Value Added Tax,475520081880,01/01/2017,31/01/2017,CASH,1200.55,16/02/2017
200088,choma,Turnover Tax,475520082252,01/01/2017,31/01/2017,CASH,36,16/02/2017
200143,Ndola,Turnover Tax,475520083635,01/12/2016,31/12/2016,CASH,200,16/02/2017
200273,Kitwe,Turnover Tax,475520022137,01/01/2017,31/01/2017,CASH,45,14/02/2017
200096,Lusaka,Turnover Tax,475520024255,01/01/2017,31/01/2017,CASH,625.15,14/02/2017
200161,Lusaka,Turnover Tax,475520024726,01/01/2017,31/01/2017,CASH,802.8,14/02/2017
200622,Kitwe,Turnover Tax,475520042631,01/01/2017,31/01/2017,CASH,30,15/02/2017
200031,Lusaka,Withholding Tax,475520045976,01/01/2017,31/01/2017,CASH,1500,15/02/2017
200447,Lusaka,Value Added Tax,475520046069,01/01/2017,31/01/2017,CASH,800,15/02/2017
200681,Lusaka,Income Tax,475519287284,01/01/2016,31/12/2016,CASH,14.19,12/01/2017
